User_url,Experience_yrs,R,java,C++,IOT,OperatingSystems,DataStructures,SAS,querying_languages,Python,data_visualisation,matlab,machine_learning,Microsoft_Excel,Artificial_Intelligence,BigData,calculus,probability&statistics,AJAX,javascript,HTML/CSS,Django,Rubyonrails,PHP,Fireworks
USER_ID 111110011,2,8.07691403904758,0.125105327352997,7.37091447762884,3.74370294687184,1.50572634474814,9.42260863710527,8.10528438937654,1.82887904228756,5.14231778882819,3.48754729818882,8.14155036343698,3.58830393578452,6.56585577101422,6.48149974454982,7.79161250771645,1.31700974775361,1.6255045591131,8.42818986042458,8.2488958810424,6.29326128598315,3.52019077189004,6.75278917989989,1.21562424462873,8.90958203940404
USER_ID 111110012,1,6.29062564490812,0.0588899377836855,2.57127870594933,2.45662846305802,9.78965528608403,6.76557989211862,3.94355435056445,0.423014686173163,9.39533741322428,6.64284810854936,1.0502072044532,3.91733382587785,8.85919702018751,5.35066286806404,5.43819563765383,1.37382988623764,6.01518313788176,8.38457834181348,7.50469266798853,2.24180032038632,9.27367076603806,5.36520309608157,8.10383721068857,8.86109146134228
USER_ID 111110013,1,2.6374482064303,8.08597257130724,6.63702134095612,9.39756411753461,7.36352214471046,7.94221459662862,8.67520707463247,8.46076207550929,0.31073663575516,0.830560484476869,9.23869768523903,9.29154191207811,2.62183347482607,8.59292048793504,7.71799432992341,1.28653923949103,9.73489898621085,1.58165190014691,3.99792882163833,1.7799281931151,0.909428318764013,2.34323596895411,3.1618335309094,0.838136885952826
USER_ID 111110014,0,9.69944727646212,7.74844056050826,3.08411726234235,9.50677623141311,2.37275341421513,4.22260922929072,9.24196638523615,0.480040092950128,9.19699666307407,9.78017831090339,9.35204427082377,5.15572816139955,3.1310622402813,7.34497763921794,4.47565432354616,4.51195813521698,0.136402002504511,2.32126753483425,5.70549479296224,9.20664171209183,3.4402400398108,4.75927244879999,7.28394160155013,8.44625861831301
USER_ID 111110015,4,6.78229998902504,3.86867689257086,8.1205612021441,0.654864254256121,0.574615746876988,8.79772223383942,6.78925862532966,0.0257617764933567,2.46575594679487,9.76201422720166,9.86689394899586,9.28097157272871,1.55657810187655,0.335023089682949,1.37809038788381,9.32132714773157,8.084889485938,3.78992447414235,6.1339082112018,1.17615493033379,3.97588790936894,1.68986666879096,2.36166997372086,9.10670944163627
USER_ID 111110016,0,1.64936731814962,6.06118528857272,0.198610131294029,9.16940823266252,2.69911049090008,2.30643949615589,1.37180585756338,2.43773181062741,6.09771280837617,4.06318616494269,8.08111661833923,5.37496687429533,4.49887217999651,4.34387686539769,1.60320046352857,7.80245574803061,1.44112361377219,8.03419090632627,5.61067333915352,3.93308667432825,9.54340684161056,1.51747807212172,5.1460273563862,7.14382460702567
USER_ID 111110017,3,0.203121814337986,2.3198085437586,2.75125397303013,2.23496588215491,6.65146455805197,3.36304650583308,6.34834176888865,8.46101409869786,1.45903409430112,1.98663075365683,7.67030594529913,8.08930153780602,4.63926053602445,3.45532634653047,8.63782575350685,3.74286906119993,9.52838759506242,2.88321744703792,0.400713575672749,7.93042034011281,0.107896342040119,0.29285882695524,7.17575502430861,7.55601796233071
USER_ID 111110018,3,5.57055683431108,3.09893849288845,2.17428242906543,0.17075988379561,2.24548863941116,7.81233431945194,2.09384654526378,6.05777229942741,9.14816985348166,5.50660545380863,8.66162760029586,2.26128011797753,8.78615852366774,6.55015457029047,1.2617703260444,5.08410519942635,8.37561432555211,7.76749416105323,5.00606828972312,9.92290739744701,1.40668276619352,7.0400353558585,1.50016886115806,3.03736424372898
USER_ID 111110019,0,2.14470157574797,9.66689229135364,2.49092351711134,1.51864924404318,2.91417603012864,1.2835919312822,3.5806009147361,5.09904295518441,3.27676518998416,7.57663161440399,3.73402898145257,5.69136408658125,6.65308125054105,5.38923745138538,8.59200057623782,0.0993474733574397,6.97352220737607,7.09287190183212,1.70327752231459,7.79314143992047,5.65499423824194,3.71989896230816,0.187711353653015,8.48889581339788
USER_ID 111110020,1,1.95591985606151,4.69382805469469,9.67049613697304,0.505880041494231,9.59962619761547,5.89437620657695,9.15820725543651,5.76783232456452,1.48845760803172,3.94457462177853,7.77210100567222,4.67682053065476,2.21614314953024,9.74109175517778,1.69020302159607,0.568475922766794,0.452345961000708,2.4853380159377,7.38645217640483,9.65898011929602,0.169861656422697,4.81791022649535,6.47772910893527,3.9413268222003
USER_ID 111110021,1,7.49563799782146,5.33454249486548,4.12977962650112,3.23900603463897,2.36256420227917,5.21047914087513,0.449429514334919,6.83561957702299,9.24511246357178,4.92101725451997,6.07722459886681,3.11052232542374,2.27077292836901,7.8544062780882,5.36806994569013,6.27960809734336,9.87272472651206,2.50339664921186,1.31358864703362,9.87153088495422,3.65720226223704,4.19482890234659,0.811064799954049,5.4000819732573
USER_ID 111110022,5,0.521273188674696,3.49475918801439,2.83180853603124,5.99719011375261,3.68108813234324,1.26934586356899,1.28693443575415,0.78562882509474,0.981252010138004,2.89155849635701,9.65750794373535,6.43356096421307,1.9016168488796,9.00989454870655,1.23804159630389,1.20966610052031,3.61159166601597,5.93351101978388,3.56968592507887,0.0893837660621036,0.601654920035723,1.44310781657067,9.26743043030133,4.02759345548975
USER_ID 111110023,0,0.355649542874425,9.46256931372099,1.86021436556308,7.35104458452709,8.5980439471295,2.78269418309782,6.57779766624817,2.26438971360968,0.292535281215854,8.07318021857902,8.20823654526304,0.188447592096604,9.70436130440336,4.99631304111647,0.799882041905208,4.05836803359205,4.18765106440985,0.836921880805011,8.45412694386493,8.07276056674023,5.28587065958029,5.13309316144636,6.19193928722874,8.84884670009652
USER_ID 111110024,3,1.52448903055655,5.88464509383526,0.4570432532863,3.65680510108929,9.78970487493141,1.57521422640802,8.36246028394712,3.48671896822306,7.73978072428892,4.36665973280682,5.61146620679612,8.1736242135794,4.52396292089594,9.52397518828999,1.51420444269451,7.77537389660798,1.33188741507151,6.51213263287099,2.35606808408942,3.09827871982655,8.98657866034685,6.02222259911948,5.06867141697593,1.74691195817967
USER_ID 111110025,4,1.05147244483935,1.70472467994506,8.56809746811728,8.53568952879792,4.95609703069905,4.80782568634415,9.44943686378164,8.13880089887697,1.66423235321685,8.8304171682588,0.820558438758379,4.53392415978062,6.75776296868619,8.81141311209653,2.59896867335286,3.83349544742319,9.11341249426094,2.72993316099334,6.87187467210142,0.347173327222525,9.37542462212234,0.621059619341713,3.29240519134673,2.09054878369833
USER_ID 111110026,1,5.01922263677534,3.61315556319501,6.91149578942436,9.48396495535674,5.44946882952219,3.04039983494049,9.01035487997748,4.45587564150462,2.85470148227786,5.41101350276587,7.20665144801757,4.77674920445931,5.54072685038967,1.36130332280244,8.5049461305177,0.549088767195646,8.01406775144572,5.72313339035423,1.74328085760766,9.30193270895598,8.51579740103654,2.67166916534085,8.66607598011282,6.99914136549999
USER_ID 111110027,4,8.66914288685687,7.98850003922309,0.70570526162734,6.92490491117123,5.03414021199184,3.56099436201071,1.77764303057312,2.83120413702269,2.60453744283007,3.22887669413992,6.26131476070147,3.93089733791423,8.8475894223959,5.11654925618866,6.36634239699229,6.69242009336797,2.61576175164511,5.04868682362792,1.03310735449331,5.55448676623789,8.23643382524445,4.11112245573666,1.66724755329016,3.37535093422633
USER_ID 111110028,1,8.14181788727511,3.64013155986185,9.89769417140667,1.72691278853398,9.39041648526517,4.97628401839379,2.51030026874457,2.10606582957988,6.06339555934453,5.94721095957028,0.927561338275925,9.19554092563134,7.21459706097468,4.09971975032848,8.4719099517197,0.55810210258105,6.7981231478861,9.07645345587027,4.61815487523476,3.25555765278226,3.96672351259647,2.46394122750423,0.525039349161773,3.05457460092058
USER_ID 111110029,4,1.40306960263975,5.90010374975645,0.111096658675271,9.98668026999586,8.59121684578376,3.40910764840636,3.31788103551176,8.17427562973873,3.07154624217968,3.07930902297547,0.0864563945877269,1.42658149434043,3.33209508529432,9.40038472745137,1.46614794395603,6.49121872798302,4.26362438650698,3.25915742259383,2.23419831611869,8.56843443056323,9.8298353216756,6.99859457088086,1.03701209231992,4.84625770984862
USER_ID 111110030,6,5.04930536556925,9.36266754829922,2.67366055051237,1.72866706798628,6.37299136402305,6.7944421385511,7.88976064721044,5.45141196968555,0.694584585972678,6.6068188156521,8.29190088404906,8.1700918278532,6.2755753946963,7.1630938751956,3.45998740501828,9.50946671089551,6.53987611535566,4.03547584342503,7.04271717802579,9.70061275950564,1.63964587849762,2.39249662572715,0.494001352825974,4.24290718252661
USER_ID 111110031,0,8.04057358599639,0.0169062433092189,7.79435278951713,3.82024814355137,3.27447283458569,4.84537487878295,1.97728778952359,1.60266410050398,3.31537391337463,9.89363327385281,9.15326313341604,9.62783679568759,3.25369503667155,5.66955043846525,3.18872410748873,4.01399492051359,9.13094576746323,2.7867042900622,0.360619576719163,0.264213048223125,0.276554117476513,4.49964273830464,0.974267986119509,5.63993513971062
USER_ID 111110032,5,8.74342402315124,7.44438595987091,5.19420343166122,1.91803180699825,8.30854946284786,8.13381311231424,4.65192613118146,2.63699562000177,4.85765566024764,6.81223934421519,1.24611682653899,4.51589077377244,5.4951013421347,2.8012655343015,7.05833170691385,8.18466821432657,2.99919367168095,7.03385523208301,0.687718278153738,2.04904204136428,2.03091051614646,8.4854288437392,1.95076913848805,5.99554122730972
USER_ID 111110033,6,7.9737430022449,8.19421920153306,3.87482358518078,3.93059794535681,4.27438293603301,4.0399978452625,5.24989880997458,4.59512192180842,5.9965526385272,2.98540169415704,0.264925277872703,8.30546062553645,4.23783854189755,4.18409653998449,5.68509278785487,8.57748294121974,9.62517510252672,0.531082238690593,8.89033790163889,9.13286486225412,2.21348159156443,8.8587725190498,8.9468617656487,3.90462042445875
USER_ID 111110034,3,6.59779246386781,5.99596363663313,1.17516628246868,5.59159472721695,7.46466679738314,0.176097349179286,5.03253787187466,2.27944601176296,4.32682805116447,9.27886401464966,9.00471431847494,3.87457839047284,9.66021110740162,6.16882312522615,2.5513653813724,8.47227318336635,7.3467038487808,2.19244597728461,4.40864420761901,9.13056291543652,6.19464662091416,9.02229928415775,6.76846036950143,9.29925569192874
USER_ID 111110035,7,2.95091110857291,8.48586774518576,5.58143552392604,3.52472463322744,4.35859600405759,7.21611180629361,0.291454367396215,9.6967602626592,9.22269870773635,2.53757235260149,6.4882570937194,5.00662676791242,2.82059451958908,9.60768453151429,2.15157975190628,6.73318677114102,9.284593202224,4.27858896784507,6.64995987642173,6.65857589438561,5.44075976412626,8.36845063665263,2.16786615156374,5.75068002940977
USER_ID 111110036,0,9.6672394007835,8.19549328892254,7.65036727310085,8.53931621712032,5.26476341143344,1.94891528195278,4.19248427262882,4.80426644054381,6.20670057994803,9.33552321024888,2.56061931644784,7.36698304833011,1.2089552323471,5.32108003020464,2.38053217309195,4.15588598447378,5.75248802629621,8.66263310480403,2.86147169997541,3.64870225191257,4.56892532607469,3.94869127949829,6.10059834572956,3.27869615857211
USER_ID 111110037,4,3.6091199684305,4.80493685503926,1.77937947088883,7.42464902702155,9.02258945965017,1.74013005969015,9.16929024415747,8.59045346214813,7.97573964019587,0.396390700339514,1.63288768710353,6.3573534988869,5.54845456665338,4.92558095099584,6.46030215361849,6.98158551333664,8.49434715634409,8.02902562084563,2.90176406124271,7.20280167863584,4.38621574796105,7.42521257029243,5.01954072458045,8.55430190309516
USER_ID 111110038,2,0.380849002758985,1.57509654158297,2.44809709229515,8.77918415203053,9.35374874050811,9.85906221151652,0.482280699217571,8.80457369727183,4.53201092793762,5.49978976347436,5.21511426923869,6.35845090541466,1.65168754829877,7.02002475462316,7.85500956273854,6.05940116295161,8.34068916850199,7.28465601827501,5.27401558736078,0.379217576009132,7.25348432657066,4.26906195809307,2.1496415382346,2.70551712714658
USER_ID 111110039,0,2.58237425455275,3.23199905770127,9.21600287058603,1.04496095137381,1.80557736088137,1.44212803456425,4.29424066051003,6.41204724433521,7.01131071634862,4.8227771666855,9.16315367016192,6.81015829302181,9.05300388249877,2.93580200821965,7.86501056636726,5.36279198221613,2.34044740726113,8.44423197071172,5.89188352267429,0.956505336998521,7.91851656138072,4.83885330932205,0.303322565656754,1.90289556430454
USER_ID 111110040,7,3.54347598969526,4.00208771190268,5.74016329812015,5.57811675485562,7.94250567541436,7.74986094504005,6.47465048202887,5.88841186977368,6.29449243664944,6.82495385080585,8.56755882298056,3.85110343895748,8.13769947930076,5.6729535351026,9.71838206406552,5.99884679630934,1.33054813597859,6.92496172476942,7.00610142352162,9.78632409672524,8.93558685832882,4.67719195333877,2.2434053041138,9.53694135822274
USER_ID 111110041,2,8.16388680665653,7.63122122832549,8.72058719063531,6.19127130414621,4.05793405049876,3.50987490964686,1.70834384515868,4.17805371933779,7.78942699165083,9.44538725662077,4.73462523671318,5.56293451197915,0.644903343544865,7.84052008769195,2.00810173956914,6.2145234583376,3.21519705657719,0.540772389695751,7.70398445050444,0.793804136130971,9.83905421238679,5.91425620204419,7.22179391601424,4.25073165937168
USER_ID 111110042,2,9.05115549744226,2.94273864751559,6.57264573613905,7.70954252370879,4.48713112766313,9.85418441269451,6.62117559134987,5.73992685698611,1.10542136720862,4.01892530958302,1.13550725408593,5.07778078197221,8.01509966922401,6.98789579703211,7.30383469497554,0.659922133824791,7.4598743035442,2.79572160350006,3.80165789759925,2.55961675866346,9.23092012052266,7.59778228926434,9.95680297588086,2.27718327788159
USER_ID 111110043,3,1.21026613937239,2.86976884592729,6.1449919888758,1.37484338386365,9.48644973895936,8.34991512218699,1.70129080890298,7.27974777849492,3.26680732682524,3.99196196506395,3.32965689690808,7.80533482396466,5.83902398993046,3.91152890839424,2.81199960154521,2.24629484106716,9.0750832299088,3.83995898266789,3.54995565352181,2.0169269953253,6.05449505127613,1.67767817035549,6.8322916229578,1.26425311293844
USER_ID 111110044,5,3.13427410310596,1.47916690664921,9.37644420921133,8.55820733291948,1.09150113548272,3.00225904446258,3.01336453909636,1.93724094615041,5.587823247059,6.98356043089981,3.77543058289578,9.52410199343149,0.253797786396278,9.07872224743071,8.17880113696789,0.270907665680266,9.23398688209991,0.3180296186113,7.72299549978701,5.60605703339301,8.23966892012651,8.88049835821187,0.244357621230238,5.34835091326473
USER_ID 111110045,0,1.50416367211452,8.74730143565573,9.25419259414846,6.30465579139518,1.84585515306828,4.43931158269704,4.02074029042723,3.76906865528905,3.70779383494092,4.34543700055863,2.3162691682682,5.05414834928707,1.13753030982322,8.37462345037769,2.401591157152,1.27469845185475,9.40573791425335,1.14719369198614,3.7577234159721,9.67630510625495,8.57597047956694,6.34078842684293,6.29946048019793,3.98476926253544
USER_ID 111110046,7,0.445250832363786,8.18998580553072,7.20995957011997,3.24401540967405,9.52809704037362,6.94472811434412,2.95711402223017,3.54990642333618,1.50705406015423,8.33302505965407,6.47649969488417,0.464234029548877,5.63275075259087,7.98036121045602,3.72844241072836,8.9545320900677,2.48162488544104,4.29746180277504,4.56752577015974,6.25625819781238,7.84782965775018,0.467164058537924,8.45355028838716,8.5748111921127
USER_ID 111110047,0,4.83277809500921,6.26782068342163,1.38142141234769,8.33987162212469,7.88666858517505,1.4024738587848,5.6447028134252,1.45506150271348,9.63516770846945,2.14203160297648,6.38243660619751,7.0725274669523,1.74389832300958,6.40212518822443,7.67409384781757,6.5031528972253,4.91941909258814,3.60153441619142,1.58901702842616,0.875279525966674,8.99854488435491,6.02357151436962,2.13909359956444,4.7649618857595
USER_ID 111110048,6,5.17095436010688,7.56990796455096,0.0160325829188845,0.784738225895909,2.90790373681999,2.18835342782825,3.77925353032663,9.64534999262868,9.1162768677993,1.95389907393927,9.59056301638399,2.68789589637788,9.68837776274754,6.91586405450936,1.57352102881213,4.0259846788365,7.32822005075472,4.19753337821648,1.9187629259164,3.48489680557182,7.79280377228273,0.242135120070248,8.82053681661698,1.22214252552759
USER_ID 111110049,5,1.44095112621516,9.7577751942373,3.74665825070922,1.29463695382281,6.5250317296453,0.437591239425165,0.775398729324934,7.76590300270816,4.31116788653573,6.04722862506726,5.85375341997301,9.73934459628364,8.89375388927076,4.8899321988763,7.45504345888921,5.24125979251726,8.01178842744655,3.45409633003903,9.44424598311336,2.60900062168917,3.46983008732614,8.3620957307909,6.56006919362696,1.72470266479821
USER_ID 111110050,2,9.60507748064198,5.45167426370565,9.07492514661356,6.01670999192596,6.3164206435609,8.74198291524059,0.968191761379602,9.14097234193729,9.72697487698391,6.32605897461853,1.8248893410177,6.19985068330377,9.15139037270017,2.05967758718891,4.47685015352353,5.88634772334533,0.234833604466959,7.61967889507375,2.47951653412424,9.10460417973967,7.77811679760234,6.74934303682964,3.60788922982938,0.540697309320554
USER_ID 111110051,1,8.39551165635496,5.3801421094326,9.80313972290499,6.04266514019269,6.62222749740443,1.35244499502114,4.96254077800848,3.04659105716079,2.48872387088985,4.08632445807356,3.15675357084509,8.45883452022791,6.16706820449472,0.452916984842703,0.206270466253055,7.85140099470186,0.851034512405519,4.36059076014954,5.16063121921917,9.59908033998449,2.81862700003425,7.08268372658396,5.37580686406582,2.53016603611202
USER_ID 111110052,2,2.72629667452555,3.98745300143782,6.18866147044615,7.60555967964505,1.03708564294935,1.77380549812729,6.72606865974768,4.32902211233227,6.72839284141503,4.78522428397903,2.32959334823461,2.73864173105957,2.2525307542405,3.51426266902152,0.139530852586526,1.66647340909899,6.11369625371977,7.73920249522346,8.83984771530924,5.29939932375328,4.58538601457103,7.48999757315821,0.0890209243783315,6.37588761856151
USER_ID 111110053,4,8.50517897310885,5.90473602652506,0.395985441681979,6.61827498628966,0.115950364040499,9.41220153095288,2.27579475558651,6.50236235381252,6.91429490904511,3.66246529721435,7.01327580028528,0.02776741479926,4.33833007621142,9.52333736197425,2.34446085505907,1.45356082653838,3.38738566015633,8.70574372293929,9.00357052426652,5.09084115446808,2.1461770511893,3.5418702604259,6.61900246975301,5.16171533640514
USER_ID 111110054,1,0.81215975039429,5.78711658107901,5.68832979697388,3.09663312477804,7.72429428023762,1.83811197017889,6.15172699996761,7.07671082401252,1.85743250402205,7.36115395919027,0.241941179845468,9.24418304529573,7.4012228037317,7.81838572836496,9.09131371320528,8.82354509797078,9.07819611664326,1.59061823020148,6.75421879677167,6.83128483890522,0.0761940827198981,3.95615662870528,9.52436483460161,5.58675689432115
USER_ID 111110055,7,4.04449172133152,5.37344503044754,2.27884356356443,9.62912347820557,0.565584155655507,0.40930982647087,1.54935245589002,8.18998097012272,7.02031949782386,0.571017854017599,1.8033175046863,3.91819232738385,0.634516673637136,4.00836378087169,5.46778086793539,0.187564705801237,7.31615111692573,9.1409840501613,0.710916627510814,5.60893481242436,5.45591571347948,3.09865242229406,4.44753129011714,3.22878622880943
USER_ID 111110056,1,4.34533407950676,7.69977460174405,7.84099629677475,3.93552459381742,2.96014156091235,5.40271176278948,4.72413612372534,3.85195352511555,6.56140031049166,4.4223135554816,9.08607108327973,7.79095732505106,2.73354860459515,5.02842884289817,3.80036492344594,6.15106890745455,1.34477206603348,1.0839441890919,2.64780712096331,8.96517420569113,6.18863773841077,3.03503953262801,2.76987157118297,5.44084900467053
USER_ID 111110057,6,6.70305940440523,3.03481222822505,2.80881122297735,2.98223637112971,2.88324884048514,3.83542089718095,4.24616351771732,1.17309151248934,0.973408221531815,3.36244923541852,1.63969178903429,9.85512532722938,1.86662416095358,4.29182432177261,0.285794219091966,1.2905755652706,7.55790549476731,7.11208859763318,0.279583073028499,6.14461873248834,1.47317759981895,3.58897865507874,2.7962899074403,8.48780103461797
USER_ID 111110058,2,4.31737724260887,1.32573756311749,6.64397780432103,4.5321706260363,1.42858380743421,2.52413113273533,1.116622073586,4.96858664066644,9.75097788981538,2.68125639634718,4.76392714039582,4.97911064350005,2.05414454932659,2.6326348663389,7.86294625697576,2.20032006370829,4.17870689599058,7.7070378774284,7.24704874772146,7.32285096156797,9.19097295805092,0.139635319262801,5.76766008805241,9.60138805037129
USER_ID 111110059,4,9.50470318969657,2.94739035646672,3.49845424323625,4.32750509320186,1.64937379970041,1.28651099833015,1.68160940319862,7.43268484087416,6.96407262045917,6.61700316563735,9.67437823361305,1.61684877075328,4.33476477476638,2.62485153166129,3.42533592471933,7.9305012195919,9.47736695678017,9.21861943457572,4.42598707645722,6.80250360915131,2.84113946744484,8.58951587241453,4.44631218892708,8.98279426126568
USER_ID 111110060,2,5.48173065089987,9.88276160703603,3.75749358717252,0.932922873624359,2.43787575518136,5.66326696045801,0.700573195222766,1.33619038511172,2.56915602080785,3.26955278185188,4.86374883905817,9.2661258233007,3.38349036702539,3.67772160358816,1.80576540704702,8.9323067606396,8.14781900060818,6.94672518192221,7.82146598629286,5.58208350083916,0.638328850184286,9.90528700458774,2.20515214993201,7.72186496647772
USER_ID 111110061,3,7.87726176490339,4.88750237072131,8.96328227178404,6.24963293827897,7.2734938456862,8.93211370447823,5.18755995225964,4.92861709380781,6.09419766332257,6.30925665300885,3.96554918149631,4.07869969535435,8.83354733132941,4.30736278223675,5.11091182934741,6.99777685193392,0.178815701015572,7.35899747647849,2.87224288778317,8.96097324543021,9.43028365667945,1.46822947673194,9.8924833045939,3.36655917029145
USER_ID 111110062,2,2.60524365907834,9.55301656689066,4.51381139737738,7.86972280272218,6.47908876799757,7.30208442356335,3.1436560353619,0.386375497341162,8.91156360915297,3.24933889747704,3.52860743983246,0.613194664994896,9.79196355175386,9.71972498430525,5.41829616291926,0.723568545255112,0.908371288449643,2.43235248053191,4.78698325757164,5.21277298439839,1.1666332680944,9.8712138761923,9.22950845311645,8.30575154858493
USER_ID 111110063,6,1.29151702437693,7.35566384276379,6.6399497050142,4.69185276436012,5.88113300213445,5.24205683013659,2.54079837978859,4.29505641747447,6.46133572753462,1.11679385538976,2.50645331102347,3.97661794275531,6.06725867697528,6.56991738399523,1.1971120015518,1.74468983561267,5.02715467578345,4.2813697725724,0.798997500714106,5.82374034379038,4.38014047912729,0.935858592054812,7.96319959174219,4.83638308837496
USER_ID 111110064,3,2.55848448001356,7.99986948725648,7.6185160660376,6.1760112758919,4.78668751513559,2.89334966918505,2.21166453861541,8.81833882517556,8.697793032231,5.65766694717201,0.568400480371506,7.68263689027763,6.46042662536188,9.85884642117758,0.230595889566357,5.78577970007321,1.19257923268707,8.62110142926213,1.93903178897729,2.4290245298377,5.31789123981944,4.76648869339195,2.26000425053497,6.56733630313978
USER_ID 111110065,4,8.06543913077912,5.61883893854606,2.18833228731638,9.8700813951055,2.52869364710648,5.98353588659787,8.03414271277844,0.33475045576724,5.68438048145972,6.03546793925478,5.42582315466057,7.36070889323972,5.00583778594422,9.23892841906906,6.86271242995728,0.186084770218643,7.16976997174906,4.27001064131223,6.87094032530996,9.86387763939964,2.20039617666522,0.774129753414062,4.08652583310842,0.120516496870752
USER_ID 111110066,5,7.21385163158969,3.66077412076829,6.39003036291256,2.77944261280442,8.40092122812629,0.649112866306806,3.88178311003884,1.40640598904795,3.48732077565822,6.20537589258708,2.91576650970914,8.48298625486631,9.81366453773906,9.49003539981396,1.36710199787557,3.10779196549036,1.96327966959049,5.88306134217896,3.42366092049151,7.68021460193146,5.39392989559143,6.21836639840468,8.54920374699529,8.11568659957836
USER_ID 111110067,1,6.07029649904115,1.91220036045402,0.166213071480033,7.37033298346808,6.38244255170149,9.97226637394792,1.88926387137525,9.76816187232158,5.34228213366586,9.60902694097891,7.27688440819797,4.84021260584351,8.96765526215312,7.38045673465601,0.649240240629692,4.43276219108351,0.675572980852795,7.59731969513523,9.64805842641066,0.421129868226869,8.12426405648929,8.96658758335463,7.34580252852537,8.35201281432042
